1.18041321;-0.20274906;0.0
1.17123732;-0.19634305;0.0
1.16200486;-0.19003383;0.0
1.15272487;-0.18382805;0.0
1.14340735;-0.17773216;0.0
1.13406116;-0.17175439;0.0
1.12469765;-0.16590037;0.0
1.11532468;-0.16017600;0.0
1.10595440;-0.15458829;0.0
1.09659579;-0.14914136;0.0
1.08726080;-0.14384125;0.0
1.07795939;-0.13869188;0.0
1.06870232;-0.13369853;0.0
1.05949994;-0.12886452;0.0
1.05036472;-0.12419374;0.0
1.04130663;-0.11969012;0.0
1.03233678;-0.11535582;0.0
1.02346625;-0.11119299;0.0
1.01470675;-0.10720418;0.0
1.00606900;-0.10339213;0.0
0.99756405;-0.09975647;0.0
0.98920301;-0.09629938;0.0
0.98099559;-0.09302127;0.0
0.97295403;-0.08992255;0.0
0.96508842;-0.08700306;0.0
0.95740924;-0.08426205;0.0
0.94992562;-0.08169958;0.0
0.94264899;-0.07931470;0.0
0.93558828;-0.07710649;0.0
0.92875257;-0.07507248;0.0
0.92215196;-0.07321253;0.0
0.91579494;-0.07152377;0.0
0.90968984;-0.07000491;0.0
0.90384480;-0.06865370;0.0
0.89826733;-0.06746750;0.0
0.89296555;-0.06644403;0.0
0.88794625;-0.06558185;0.0
0.88321540;-0.06487814;0.0
0.87877934;-0.06432950;0.0
0.87464411;-0.06393565;0.0
0.87081428;-0.06369204;0.0
0.86729529;-0.06359802;0.0
0.86409058;-0.06365081;0.0
0.86120478;-0.06384840;0.0
0.85864039;-0.06418822;0.0
0.85639971;-0.06466927;0.0
0.85448603;-0.06529033;0.0
0.85290028;-0.06604868;0.0
0.85164379;-0.06694351;0.0
0.85071696;-0.06797424;0.0
0.85012054;-0.06913968;0.0
0.84985892;-0.07042269;0.0
0.84993748;-0.07180590;0.0
0.85035503;-0.07328855;0.0
0.85110905;-0.07487068;0.0
0.85219836;-0.07655154;0.0
0.85362023;-0.07833019;0.0
0.85537155;-0.08020629;0.0
0.85744900;-0.08217854;0.0
0.85984888;-0.08424622;0.0
0.86256807;-0.08640897;0.0
0.86560133;-0.08866593;0.0
0.86894456;-0.09101695;0.0
0.87259289;-0.09346055;0.0
0.87654011;-0.09599605;0.0
0.88078115;-0.09862354;0.0
0.88531019;-0.10134175;0.0
0.89012098;-0.10414998;0.0
0.89520656;-0.10704874;0.0
0.90056087;-0.11003579;0.0
0.90617654;-0.11311222;0.0
0.91204617;-0.11627658;0.0
0.91816161;-0.11952861;0.0
0.92451664;-0.12286764;0.0
0.93110174;-0.12629419;0.0
0.93790972;-0.12980779;0.0
0.94493164;-0.13340684;0.0
0.95215953;-0.13709204;0.0
0.95958427;-0.14086333;0.0
0.96719653;-0.14471970;0.0
0.97498836;-0.14866184;0.0
0.98294982;-0.15268837;0.0
0.99107180;-0.15679922;0.0
0.99934458;-0.16099396;0.0
1.00775962;-0.16527291;0.0
1.01630642;-0.16963430;0.0
1.02497583;-0.17407808;0.0
1.03375756;-0.17860342;0.0
1.04264190;-0.18320991;0.0
1.05161929;-0.18789554;0.0
1.06068003;-0.19265988;0.0
1.06981360;-0.19750117;0.0
1.07901028;-0.20241895;0.0
1.08826071;-0.20740969;0.0
1.09755458;-0.21247258;0.0
1.10688175;-0.21760524;0.0
1.11623306;-0.22280510;0.0
1.12559817;-0.22806883;0.0
1.13496753;-0.23339443;0.0
1.14433118;-0.23877798;0.0
1.15368033;-0.24421631;0.0
1.16300503;-0.24970550;0.0
1.17229568;-0.25524104;0.0
1.18154426;-0.26081859;0.0
1.19074022;-0.26643384;0.0
1.19987590;-0.27208185;0.0
1.20894132;-0.27775619;0.0
1.21792843;-0.28345251;0.0
1.22682880;-0.28916454;0.0
1.23563495;-0.29488578;0.0
1.24433687;-0.30060978;0.0
1.25292826;-0.30633083;0.0
1.26140047;-0.31204167;0.0
1.26974619;-0.31773427;0.0
1.27795816;-0.32340309;0.0
1.28602943;-0.32903952;0.0
1.29395330;-0.33463589;0.0
1.30172169;-0.34018533;0.0
1.30932924;-0.34567939;0.0
1.31676884;-0.35111098;0.0
1.32403491;-0.35647067;0.0
1.33112095;-0.36175178;0.0
1.33802158;-0.36694585;0.0
1.34473142;-0.37204440;0.0
1.35124435;-0.37704016;0.0
1.35755558;-0.38192505;0.0
1.36365995;-0.38669157;0.0
1.36955305;-0.39133106;0.0
1.37523031;-0.39583639;0.0
1.38068657;-0.40020008;0.0
1.38591821;-0.40441480;0.0
1.39092104;-0.40847285;0.0
1.39569031;-0.41236867;0.0
1.40022377;-0.41609415;0.0
1.40451705;-0.41964313;0.0
1.40856754;-0.42301062;0.0
1.41237067;-0.42618948;0.0
1.41592482;-0.42917451;0.0
1.41922737;-0.43196071;0.0
1.42227454;-0.43454229;0.0
1.42506551;-0.43691539;0.0
1.42759633;-0.43907581;0.0
1.42986653;-0.44101907;0.0
1.43187393;-0.44274211;0.0
1.43361695;-0.44424224;0.0
1.43509377;-0.44551579;0.0
1.43630397;-0.44656083;0.0
1.43724618;-0.44737563;0.0
1.43791960;-0.44795884;0.0
1.43832401;-0.44830950;0.0
1.43845861;-0.44842626;0.0
